"word","word_label","word_num","word_num_cont","word_length","word_cap","word_symbol","word_pos","word_card_num","word_noun","word_hyph","word_cached","word_double_cache","sent_word_num","word_verb","sent_$","sent_hyph","sent_cap","sent_num_cont","avg_dist_cap","avg_dist_digit","avg_dist_noun","avg_dist_cached","sent_cached","double_cached_dist","sent_double_cached"
"would","False","27","False","5","False","False","0.6923076923076923","False","False","False","False","False","39","False","False","False","0.3076923076923077","False","19.785714285714285","-1","11.470588235294118","27","0.02564102564102564","-1","0"
"be","False","28","False","2","False","False","0.717948717948718","False","False","False","False","False","39","True","False","False","0.3076923076923077","False","20.785714285714285","-1","11.764705882352942","28","0.02564102564102564","-1","0"
"hit,","False","29","False","4","False","False","0.7435897435897436","False","False","False","False","False","39","True","False","False","0.3076923076923077","False","21.785714285714285","-1","12.058823529411764","29","0.02564102564102564","-1","0"
"including","False","30","False","9","False","False","0.7692307692307693","False","False","False","False","False","39","True","False","False","0.3076923076923077","False","22.785714285714285","-1","12.352941176470589","30","0.02564102564102564","-1","0"
"work","False","31","False","4","False","False","0.7948717948717948","False","True","False","False","False","39","False","False","False","0.3076923076923077","False","23.785714285714285","-1","12.647058823529411","31","0.02564102564102564","-1","0"
"on","False","32","False","2","False","False","0.8205128205128205","False","False","False","False","False","39","False","False","False","0.3076923076923077","False","24.785714285714285","-1","13.058823529411764","32","0.02564102564102564","-1","0"
"flood","False","33","False","5","False","False","0.8461538461538461","False","True","False","False","False","39","False","False","False","0.3076923076923077","False","25.785714285714285","-1","13.470588235294118","33","0.02564102564102564","-1","0"
"risks,","False","34","False","6","False","False","0.8717948717948718","False","True","False","False","False","39","False","False","False","0.3076923076923077","False","26.785714285714285","-1","14","34","0.02564102564102564","-1","0"
"wildfires","False","35","False","9","False","False","0.8974358974358975","False","True","False","False","False","39","False","False","False","0.3076923076923077","False","27.785714285714285","-1","14.647058823529411","35","0.02564102564102564","-1","0"
"and","False","36","False","3","False","False","0.9230769230769231","False","False","False","False","False","39","False","False","False","0.3076923076923077","False","28.785714285714285","-1","15.411764705882353","36","0.02564102564102564","-1","0"
"climate","False","37","False","7","False","False","0.9487179487179487","False","True","False","False","False","39","False","False","False","0.3076923076923077","False","29.785714285714285","-1","16.176470588235293","37","0.02564102564102564","-1","0"
"change.","False","38","False","7","False","False","0.9743589743589743","False","True","False","False","False","39","False","False","False","0.3076923076923077","False","30.785714285714285","-1","17.058823529411764","38","0.02564102564102564","-1","0"
"Member","False","0","False","6","True","False","0","False","True","False","False","False","10","False","False","False","0.2","False","1","-1","3.75","-1","0","-1","0"
"of","False","1","False","2","False","False","0.1","False","False","False","False","False","10","False","False","False","0.2","False","1","-1","3.25","-1","0","-1","0"
"India's","True","2","False","7","True","False","0.2","False","True","False","False","False","10","False","False","False","0.2","False","1","-1","2.75","-1","0","-1","0"
"lowest","False","3","False","6","False","False","0.3","False","False","False","False","False","10","False","False","False","0.2","False","2","-1","2.75","-1","0","-1","0"
"caste","False","4","False","5","False","False","0.4","False","True","False","False","False","10","False","False","False","0.2","False","3","-1","2.75","-1","0","-1","0"
"expected","False","5","False","8","False","False","0.5","False","False","False","False","False","10","True","False","False","0.2","False","4","-1","3.25","-1","0","-1","0"
"to","False","6","False","2","False","False","0.6","False","False","False","False","False","10","False","False","False","0.2","False","5","-1","3.75","-1","0","-1","0"
"be","False","7","False","2","False","False","0.7","False","False","False","False","False","10","True","False","False","0.2","False","6","-1","4.25","-1","0","-1","0"
"elected","False","8","False","7","False","False","0.8","False","False","False","False","False","10","True","False","False","0.2","False","7","-1","4.75","-1","0","-1","0"
"president","False","9","False","9","False","False","0.9","False","True","False","False","False","10","False","False","False","0.2","False","8","-1","5.25","-1","0","-1","0"
"British","True","0","False","7","True","False","0","False","False","False","False","False","8","False","False","False","0.125","False","0","-1","4.2","-1","0","-1","0"
"government","False","1","False","10","False","False","0.125","False","True","False","False","False","8","False","False","False","0.125","False","1","-1","3.2","-1","0","-1","0"
"considers","False","2","False","9","False","False","0.25","False","False","False","False","False","8","True","False","False","0.125","False","2","-1","2.6","-1","0","-1","0"
"life","False","3","False","4","False","False","0.375","False","True","False","False","False","8","False","False","False","0.125","False","3","-1","2","-1","0","-1","0"
"sentences","False","4","False","9","False","False","0.5","False","True","False","False","False","8","False","False","False","0.125","False","4","-1","1.8","-1","0","-1","0"
"for","False","5","False","3","False","False","0.625","False","False","False","False","False","8","False","False","False","0.125","False","5","-1","2","-1","0","-1","0"
"acid","True","6","False","4","False","False","0.75","False","True","False","False","False","8","False","False","False","0.125","False","6","-1","2.2","-1","0","-1","0"
"attacks","False","7","False","7","False","False","0.875","False","True","False","False","False","8","False","False","False","0.125","False","7","-1","2.8","-1","0","-1","0"
"The","False","0","False","3","True","False","0","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","8.75","-1","18.071428571428573","-1","0","-1","0"
"UK","True","1","False","2","True","False","0.02564102564102564","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","8.25","-1","17.071428571428573","-1","0","-1","0"
"government","False","2","False","10","False","False","0.05128205128205128","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","8.25","-1","16.214285714285715","-1","0","-1","0"
"is","False","3","False","2","False","False","0.07692307692307693","False","False","False","False","False","39","True","False","True","0.07692307692307693","False","8.25","-1","15.5","-1","0","-1","0"
"“sleepwalking”","False","4","False","14","False","False","0.10256410256410256","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","8.25","-1","14.785714285714286","-1","0","-1","0"
"into","False","5","False","4","False","False","0.1282051282051282","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","8.25","-1","14.214285714285714","-1","0","-1","0"
"a","False","6","False","1","False","False","0.15384615384615385","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","8.25","-1","13.642857142857142","-1","0","-1","0"
"post-Brexit","False","7","False","11","False","False","0.1794871794871795","False","True","True","False","False","39","False","False","True","0.07692307692307693","False","8.25","-1","13.071428571428571","-1","0","-1","0"
"future","False","8","False","6","False","False","0.20512820512820512","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","8.75","-1","12.642857142857142","-1","0","-1","0"
"of","False","9","False","2","False","False","0.23076923076923078","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","9.25","-1","12.357142857142858","-1","0","-1","0"
"insecure,","False","10","False","9","False","False","0.2564102564102564","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","9.75","-1","12.071428571428571","-1","0","-1","0"
"unsafe","False","11","False","6","False","False","0.28205128205128205","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","10.25","-1","11.785714285714286","-1","0","-1","0"
"and","False","12","False","3","False","False","0.3076923076923077","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","10.75","-1","11.5","-1","0","-1","0"
"increasingly","False","13","False","12","False","False","0.3333333333333333","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","11.25","-1","11.214285714285714","-1","0","-1","0"
"expensive","False","14","False","9","False","False","0.358974358974359","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","11.75","-1","10.928571428571429","-1","0","-1","0"
"food","False","15","False","4","False","False","0.38461538461538464","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","12.25","-1","10.642857142857142","-1","0","-1","0"
"supplies,","False","16","False","9","False","False","0.41025641025641024","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","12.75","-1","10.5","-1","0","-1","0"
"and","False","17","False","3","False","False","0.4358974358974359","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","13.25","-1","10.5","-1","0","-1","0"
"has","False","18","False","3","False","False","0.46153846153846156","False","False","False","False","False","39","True","False","True","0.07692307692307693","False","13.75","-1","10.5","-1","0","-1","0"
"little","False","19","False","6","False","False","0.48717948717948717","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","14.25","-1","10.5","-1","0","-1","0"
"idea","False","20","False","4","False","False","0.5128205128205128","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","14.75","-1","10.5","-1","0","-1","0"
"how","False","21","False","3","False","False","0.5384615384615384","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","15.25","-1","10.642857142857142","-1","0","-1","0"
"it","False","22","False","2","False","False","0.5641025641025641","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","15.75","-1","10.785714285714286","-1","0","-1","0"
"will","False","23","False","4","False","False","0.5897435897435898","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","16.25","-1","10.928571428571429","-1","0","-1","0"
"replace","False","24","False","7","False","False","0.6153846153846154","False","False","False","False","False","39","True","False","True","0.07692307692307693","False","16.75","-1","11.071428571428571","-1","0","-1","0"
"decades","False","25","False","7","False","False","0.6410256410256411","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","17.25","-1","11.214285714285714","-1","0","-1","0"
"of","False","26","False","2","False","False","0.6666666666666666","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","17.75","-1","11.5","-1","0","-1","0"
"EU","True","27","False","2","True","False","0.6923076923076923","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","18.25","-1","11.785714285714286","-1","0","-1","0"
"regulation","False","28","False","10","False","False","0.717948717948718","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","19.25","-1","12.214285714285714","-1","0","-1","0"
"on","False","29","False","2","False","False","0.7435897435897436","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","20.25","-1","12.785714285714286","-1","0","-1","0"
"the","False","30","False","3","False","False","0.7692307692307693","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","21.25","-1","13.357142857142858","-1","0","-1","0"
"issue,","False","31","False","6","False","False","0.7948717948717948","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","22.25","-1","13.928571428571429","-1","0","-1","0"
"a","False","32","False","1","False","False","0.8205128205128205","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","23.25","-1","14.642857142857142","-1","0","-1","0"
"report","False","33","False","6","False","False","0.8461538461538461","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","24.25","-1","15.357142857142858","-1","0","-1","0"
"by","False","34","False","2","False","False","0.8717948717948718","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","25.25","-1","16.214285714285715","-1","0","-1","0"
"influential","False","35","False","11","False","False","0.8974358974358975","False","False","False","False","False","39","False","False","True","0.07692307692307693","False","26.25","-1","17.071428571428573","-1","0","-1","0"
"academics","False","36","False","9","False","False","0.9230769230769231","False","True","False","False","False","39","False","False","True","0.07692307692307693","False","27.25","-1","17.928571428571427","-1","0","-1","0"
"has","False","37","False","3","False","False","0.9487179487179487","False","False","False","False","False","39","True","False","True","0.07692307692307693","False","28.25","-1","18.928571428571427","-1","0","-1","0"
"said.","False","38","False","5","False","False","0.9743589743589743","False","False","False","False","False","39","True","False","True","0.07692307692307693","False","29.25","-1","19.928571428571427","-1","0","-1","0"
"Iran’s","True","0","False","6","True","False","0","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","8","31","18.666666666666668","16","0.024390243902439025","16","0.024390243902439025"
"state-run","False","1","False","9","False","False","0.024390243902439025","False","False","True","False","False","41","False","False","True","0.024390243902439025","True","8","30","17.8","15","0.024390243902439025","15","0.024390243902439025"
"newspapers","False","2","False","10","False","False","0.04878048780487805","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","8","29","16.933333333333334","14","0.024390243902439025","14","0.024390243902439025"
"broke","False","3","False","5","False","False","0.07317073170731707","False","False","False","False","False","41","True","False","True","0.024390243902439025","True","8","28","16.2","13","0.024390243902439025","13","0.024390243902439025"
"with","False","4","False","4","False","False","0.0975609756097561","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","8","27","15.466666666666667","12","0.024390243902439025","12","0.024390243902439025"
"the","False","5","False","3","False","False","0.12195121951219512","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","8","26","14.733333333333333","11","0.024390243902439025","11","0.024390243902439025"
"country’s","False","6","False","9","False","False","0.14634146341463414","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","8","25","14","10","0.024390243902439025","10","0.024390243902439025"
"strict","False","7","False","6","False","False","0.17073170731707318","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","8","24","13.4","9","0.024390243902439025","9","0.024390243902439025"
"rules","False","8","False","5","False","False","0.1951219512195122","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","8","23","12.8","8","0.024390243902439025","8","0.024390243902439025"
"on","False","9","False","2","False","False","0.21951219512195122","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","8","22","12.333333333333334","7","0.024390243902439025","7","0.024390243902439025"
"female","False","10","False","6","False","False","0.24390243902439024","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","8","21","11.866666666666667","6","0.024390243902439025","6","0.024390243902439025"
"dress","False","11","False","5","False","False","0.2682926829268293","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","8","20","11.4","5","0.024390243902439025","5","0.024390243902439025"
"to","False","12","False","2","False","False","0.2926829268292683","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","8","19","11.066666666666666","4","0.024390243902439025","4","0.024390243902439025"
"show","False","13","False","4","False","False","0.3170731707317073","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","8","18","10.733333333333333","3","0.024390243902439025","3","0.024390243902439025"
"the","False","14","False","3","False","False","0.34146341463414637","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","8","17","10.533333333333333","2","0.024390243902439025","2","0.024390243902439025"
"mathematician","False","15","False","13","False","False","0.36585365853658536","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","8","16","10.333333333333334","1","0.024390243902439025","1","0.024390243902439025"
"*cMaryam*%Mirzakhani","True","16","False","20","False","False","0.3902439024390244","False","True","False","True","True","41","False","False","True","0.024390243902439025","True","8","15","10.266666666666667","0","0.024390243902439025","0","0.024390243902439025"
"with","False","17","False","4","False","False","0.4146341463414634","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","9","14","10.333333333333334","1","0.024390243902439025","1","0.024390243902439025"
"her","False","18","False","3","False","False","0.43902439024390244","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","10","13","10.4","2","0.024390243902439025","2","0.024390243902439025"
"head","False","19","False","4","False","False","0.4634146341463415","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","11","12","10.466666666666667","3","0.024390243902439025","3","0.024390243902439025"
"uncovered,","False","20","False","10","False","False","0.4878048780487805","False","False","False","False","False","41","True","False","True","0.024390243902439025","True","12","11","10.666666666666666","4","0.024390243902439025","4","0.024390243902439025"
"as","False","21","False","2","False","False","0.5121951219512195","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","13","10","10.866666666666667","5","0.024390243902439025","5","0.024390243902439025"
"the","False","22","False","3","False","False","0.5365853658536586","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","14","9","11.066666666666666","6","0.024390243902439025","6","0.024390243902439025"
"country","False","23","False","7","False","False","0.5609756097560976","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","15","8","11.266666666666667","7","0.024390243902439025","7","0.024390243902439025"
"mourned","False","24","False","7","False","False","0.5853658536585366","False","False","False","False","False","41","True","False","True","0.024390243902439025","True","16","7","11.6","8","0.024390243902439025","8","0.024390243902439025"
"the","False","25","False","3","False","False","0.6097560975609756","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","17","6","11.933333333333334","9","0.024390243902439025","9","0.024390243902439025"
"death","False","26","False","5","False","False","0.6341463414634146","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","18","5","12.266666666666667","10","0.024390243902439025","10","0.024390243902439025"
"at","False","27","False","2","False","False","0.6585365853658537","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","19","4","12.733333333333333","11","0.024390243902439025","11","0.024390243902439025"
"the","False","28","False","3","False","False","0.6829268292682927","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","20","3","13.2","12","0.024390243902439025","12","0.024390243902439025"
"age","False","29","False","3","False","False","0.7073170731707317","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","21","2","13.666666666666666","13","0.024390243902439025","13","0.024390243902439025"
"of","False","30","False","2","False","False","0.7317073170731707","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","22","1","14.266666666666667","14","0.024390243902439025","14","0.024390243902439025"
"40","True","31","True","2","False","False","0.7560975609756098","True","False","False","False","False","41","False","False","True","0.024390243902439025","True","23","0","14.866666666666667","15","0.024390243902439025","15","0.024390243902439025"
"of","False","32","False","2","False","False","0.7804878048780488","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","24","1","15.466666666666667","16","0.024390243902439025","16","0.024390243902439025"
"the","False","33","False","3","False","False","0.8048780487804879","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","25","2","16.066666666666666","17","0.024390243902439025","17","0.024390243902439025"
"woman","False","34","False","5","False","False","0.8292682926829268","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","26","3","16.666666666666668","18","0.024390243902439025","18","0.024390243902439025"
"known","False","35","False","5","False","False","0.8536585365853658","False","False","False","False","False","41","True","False","True","0.024390243902439025","True","27","4","17.4","19","0.024390243902439025","19","0.024390243902439025"
"as","False","36","False","2","False","False","0.8780487804878049","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","28","5","18.133333333333333","20","0.024390243902439025","20","0.024390243902439025"
"the","False","37","False","3","False","False","0.9024390243902439","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","29","6","18.866666666666667","21","0.024390243902439025","21","0.024390243902439025"
"queen","False","38","False","5","False","False","0.926829268292683","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","30","7","19.6","22","0.024390243902439025","22","0.024390243902439025"
"of","False","39","False","2","False","False","0.9512195121951219","False","False","False","False","False","41","False","False","True","0.024390243902439025","True","31","8","20.466666666666665","23","0.024390243902439025","23","0.024390243902439025"
"mathematics.","False","40","False","12","False","False","0.975609756097561","False","True","False","False","False","41","False","False","True","0.024390243902439025","True","32","9","21.333333333333332","24","0.024390243902439025","24","0.024390243902439025"
"*cDonald*%Trump","True","0","False","15","False","False","0","False","True","False","True","True","14","False","False","False","0.14285714285714285","False","7","-1","6.714285714285714","4.5","0.14285714285714285","4.5","0.14285714285714285"
"refuses","False","1","False","7","False","False","0.07142857142857142","False","False","False","False","False","14","True","False","False","0.14285714285714285","False","6.5","-1","6","4.5","0.14285714285714285","4.5","0.14285714285714285"
"to","False","2","False","2","False","False","0.14285714285714285","False","False","False","False","False","14","False","False","False","0.14285714285714285","False","6","-1","5.285714285714286","4.5","0.14285714285714285","4.5","0.14285714285714285"
"make","False","3","False","4","False","False","0.21428571428571427","False","False","False","False","False","14","True","False","False","0.14285714285714285","False","5.5","-1","4.571428571428571","4.5","0.14285714285714285","4.5","0.14285714285714285"
"state","False","4","False","5","False","False","0.2857142857142857","False","True","False","False","False","14","False","False","False","0.14285714285714285","False","5","-1","3.857142857142857","4.5","0.14285714285714285","4.5","0.14285714285714285"
"visit","False","5","False","5","False","False","0.35714285714285715","False","True","False","False","False","14","False","False","False","0.14285714285714285","False","4.5","-1","3.4285714285714284","4.5","0.14285714285714285","4.5","0.14285714285714285"
"to","False","6","False","2","False","False","0.42857142857142855","False","False","False","False","False","14","False","False","False","0.14285714285714285","False","4","-1","3.2857142857142856","4.5","0.14285714285714285","4.5","0.14285714285714285"
"UK","False","7","False","2","True","False","0.5","False","True","False","False","False","14","False","False","False","0.14285714285714285","False","3.5","-1","3.142857142857143","4.5","0.14285714285714285","4.5","0.14285714285714285"
"until","False","8","False","5","False","False","0.5714285714285714","False","False","False","False","False","14","False","False","False","0.14285714285714285","False","3.5","-1","3.2857142857142856","4.5","0.14285714285714285","4.5","0.14285714285714285"
"*cTheresa*%May","True","9","False","14","False","False","0.6428571428571429","False","True","False","True","True","14","False","False","False","0.14285714285714285","False","3.5","-1","3.4285714285714284","4.5","0.14285714285714285","4.5","0.14285714285714285"
"‘fixes","False","10","False","6","False","False","0.7142857142857143","False","True","False","False","False","14","False","False","False","0.14285714285714285","False","4","-1","3.857142857142857","5.5","0.14285714285714285","5.5","0.14285714285714285"
"warm","False","11","False","4","False","False","0.7857142857142857","False","False","False","False","False","14","False","False","False","0.14285714285714285","False","4.5","-1","4.571428571428571","6.5","0.14285714285714285","6.5","0.14285714285714285"
"UK","True","12","False","2","True","False","0.8571428571428571","False","True","False","False","False","14","False","False","False","0.14285714285714285","False","5","-1","5.285714285714286","7.5","0.14285714285714285","7.5","0.14285714285714285"
"welcome'","False","13","False","8","False","False","0.9285714285714286","False","False","False","False","False","14","False","False","False","0.14285714285714285","False","6","-1","6.285714285714286","8.5","0.14285714285714285","8.5","0.14285714285714285"
"Manchester","True","0","False","10","True","False","0","False","True","False","False","False","17","False","False","False","0.11764705882352941","False","3","-1","7.333333333333333","-1","0","-1","0"
"mosque","False","1","False","6","False","False","0.058823529411764705","False","True","False","False","False","17","False","False","False","0.11764705882352941","False","3","-1","6.666666666666667","-1","0","-1","0"
"'seriously","False","2","False","10","False","False","0.11764705882352941","False","False","False","False","False","17","False","False","False","0.11764705882352941","False","3","-1","6.333333333333333","-1","0","-1","0"
"damaged'","False","3","False","8","False","False","0.17647058823529413","False","False","False","False","False","17","True","False","False","0.11764705882352941","False","3","-1","6","-1","0","-1","0"
"in","False","4","False","2","False","False","0.23529411764705882","False","False","False","False","False","17","False","False","False","0.11764705882352941","False","3","-1","5.666666666666667","-1","0","-1","0"
"fire:","False","5","False","5","False","True","0.29411764705882354","False","True","False","False","False","17","False","False","False","0.11764705882352941","False","3","-1","5.333333333333333","-1","0","-1","0"
"A","False","6","False","1","True","False","0.35294117647058826","False","False","False","False","False","17","False","False","False","0.11764705882352941","False","3","-1","5.333333333333333","-1","0","-1","0"
"mosque","False","7","False","6","False","False","0.4117647058823529","False","True","False","False","False","17","False","False","False","0.11764705882352941","False","4","-1","5.333333333333333","-1","0","-1","0"
"has","False","8","False","3","False","False","0.47058823529411764","False","False","False","False","False","17","True","False","False","0.11764705882352941","False","5","-1","5.666666666666667","-1","0","-1","0"
"been","False","9","False","4","False","False","0.5294117647058824","False","False","False","False","False","17","True","False","False","0.11764705882352941","False","6","-1","6","-1","0","-1","0"
"severely","False","10","False","8","False","False","0.5882352941176471","False","False","False","False","False","17","False","False","False","0.11764705882352941","False","7","-1","6.333333333333333","-1","0","-1","0"
"damaged","False","11","False","7","False","False","0.6470588235294118","False","False","False","False","False","17","True","False","False","0.11764705882352941","False","8","-1","6.666666666666667","-1","0","-1","0"
"in","False","12","False","2","False","False","0.7058823529411765","False","False","False","False","False","17","False","False","False","0.11764705882352941","False","9","-1","7","-1","0","-1","0"
"a","False","13","False","1","False","False","0.7647058823529411","False","False","False","False","False","17","False","False","False","0.11764705882352941","False","10","-1","7.333333333333333","-1","0","-1","0"
"suspected","False","14","False","9","False","False","0.8235294117647058","False","False","False","False","False","17","True","False","False","0.11764705882352941","False","11","-1","7.666666666666667","-1","0","-1","0"
"arson","False","15","False","5","False","False","0.8823529411764706","False","True","False","False","False","17","False","False","False","0.11764705882352941","False","12","-1","8","-1","0","-1","0"
"attack.","False","16","False","7","False","False","0.9411764705882353","False","True","False","False","False","17","False","False","False","0.11764705882352941","False","13","-1","8.666666666666666","-1","0","-1","0"
"*cMacron","True","0","False","8","False","False","0","False","True","False","True","False","29","False","False","True","0.10344827586206896","False","13.25","-1","14.6","0","0.034482758620689655","-1","0"
"denounces","False","1","False","9","False","False","0.034482758620689655","False","False","False","False","False","29","True","False","True","0.10344827586206896","False","12.75","-1","13.8","1","0.034482758620689655","-1","0"
"his","False","2","False","3","False","False","0.06896551724137931","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","12.25","-1","13","2","0.034482758620689655","-1","0"
"country's","False","3","False","9","False","False","0.10344827586206896","False","True","False","False","False","29","False","False","True","0.10344827586206896","False","11.75","-1","12.2","3","0.034482758620689655","-1","0"
"collaboration","False","4","False","13","False","False","0.13793103448275862","False","True","False","False","False","29","False","False","True","0.10344827586206896","False","11.25","-1","11.6","4","0.034482758620689655","-1","0"
"in","False","5","False","2","False","False","0.1724137931034483","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","10.75","-1","11.2","5","0.034482758620689655","-1","0"
"the","False","6","False","3","False","False","0.20689655172413793","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","10.25","-1","10.8","6","0.034482758620689655","-1","0"
"Holocaust,","True","7","False","10","True","False","0.2413793103448276","False","True","False","False","False","29","False","False","True","0.10344827586206896","False","9.75","-1","10.4","7","0.034482758620689655","-1","0"
"and","False","8","False","3","False","False","0.27586206896551724","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","9.75","-1","10.2","8","0.034482758620689655","-1","0"
"lashed","False","9","False","6","False","False","0.3103448275862069","False","False","False","False","False","29","True","False","True","0.10344827586206896","False","9.75","-1","10","9","0.034482758620689655","-1","0"
"out","False","10","False","3","False","False","0.3448275862068966","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","9.75","-1","9.8","10","0.034482758620689655","-1","0"
"at","False","11","False","2","False","False","0.3793103448275862","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","9.75","-1","9.6","11","0.034482758620689655","-1","0"
"right-wing","False","12","False","10","False","False","0.41379310344827586","False","False","True","False","False","29","False","False","True","0.10344827586206896","False","9.75","-1","9.4","12","0.034482758620689655","-1","0"
"nationalists","False","13","False","12","False","False","0.4482758620689655","False","True","False","False","False","29","False","False","True","0.10344827586206896","False","9.75","-1","9.2","13","0.034482758620689655","-1","0"
"who","False","14","False","3","False","False","0.4827586206896552","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","9.75","-1","9.2","14","0.034482758620689655","-1","0"
"still","False","15","False","5","False","False","0.5172413793103449","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","9.75","-1","9.2","15","0.034482758620689655","-1","0"
"downplay","False","16","False","8","False","False","0.5517241379310345","False","False","False","False","False","29","True","False","True","0.10344827586206896","False","9.75","-1","9.2","16","0.034482758620689655","-1","0"
"the","False","17","False","3","False","False","0.5862068965517241","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","9.75","-1","9.2","17","0.034482758620689655","-1","0"
"French","True","18","False","6","True","False","0.6206896551724138","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","9.75","-1","9.2","18","0.034482758620689655","-1","0"
"role","False","19","False","4","False","False","0.6551724137931034","False","True","False","False","False","29","False","False","True","0.10344827586206896","False","10.25","-1","9.2","19","0.034482758620689655","-1","0"
"in","False","20","False","2","False","False","0.6896551724137931","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","10.75","-1","9.4","20","0.034482758620689655","-1","0"
"the","False","21","False","3","False","False","0.7241379310344828","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","11.25","-1","9.6","21","0.034482758620689655","-1","0"
"deaths","False","22","False","6","False","False","0.7586206896551724","False","True","False","False","False","29","False","False","True","0.10344827586206896","False","11.75","-1","9.8","22","0.034482758620689655","-1","0"
"of","False","23","False","2","False","False","0.7931034482758621","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","12.25","-1","10.2","23","0.034482758620689655","-1","0"
"tens","False","24","False","4","False","False","0.8275862068965517","False","True","False","False","False","29","False","False","True","0.10344827586206896","False","12.75","-1","10.6","24","0.034482758620689655","-1","0"
"of","False","25","False","2","False","False","0.8620689655172413","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","13.25","-1","11.2","25","0.034482758620689655","-1","0"
"thousands","False","26","False","9","False","False","0.896551724137931","False","True","False","False","False","29","False","False","True","0.10344827586206896","False","13.75","-1","11.8","26","0.034482758620689655","-1","0"
"of","False","27","False","2","False","False","0.9310344827586207","False","False","False","False","False","29","False","False","True","0.10344827586206896","False","14.25","-1","12.6","27","0.034482758620689655","-1","0"
