word,word_label,word_num,word_num_cont,word_length,word_cap,word_symbol,word_pos,word_card_num,word_noun,word_hyph,word_cached,word_double_cache,sent_word_num,word_verb,sent_$,sent_hyph,sent_cap,sent_num_cont,avg_dist_cap,avg_dist_digit,avg_dist_noun,avg_dist_cached,sent_cached,double_cached_dist,sent_double_cached
strict,false,7,false,6,false,false,0.17073170731707318,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,8,24,13.4,9,0.024390243902439025,9,0.024390243902439025
rules,false,8,false,5,false,false,0.1951219512195122,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,8,23,12.8,8,0.024390243902439025,8,0.024390243902439025
on,false,9,false,2,false,false,0.21951219512195122,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,8,22,12.333333333333334,7,0.024390243902439025,7,0.024390243902439025
female,false,10,false,6,false,false,0.24390243902439024,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,8,21,11.866666666666667,6,0.024390243902439025,6,0.024390243902439025
dress,false,11,false,5,false,false,0.2682926829268293,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,8,20,11.4,5,0.024390243902439025,5,0.024390243902439025
to,false,12,false,2,false,false,0.2926829268292683,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,8,19,11.066666666666666,4,0.024390243902439025,4,0.024390243902439025
show,false,13,false,4,false,false,0.3170731707317073,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,8,18,10.733333333333333,3,0.024390243902439025,3,0.024390243902439025
the,false,14,false,3,false,false,0.34146341463414637,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,8,17,10.533333333333333,2,0.024390243902439025,2,0.024390243902439025
mathematician,false,15,false,13,false,false,0.36585365853658536,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,8,16,10.333333333333334,1,0.024390243902439025,1,0.024390243902439025
*cMaryam*%Mirzakhani,true,16,false,20,false,false,0.3902439024390244,false,true,false,true,true,41,false,false,true,0.024390243902439025,true,8,15,10.266666666666667,0,0.024390243902439025,0,0.024390243902439025
with,false,17,false,4,false,false,0.4146341463414634,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,9,14,10.333333333333334,1,0.024390243902439025,1,0.024390243902439025
her,false,18,false,3,false,false,0.43902439024390244,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,10,13,10.4,2,0.024390243902439025,2,0.024390243902439025
head,false,19,false,4,false,false,0.4634146341463415,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,11,12,10.466666666666667,3,0.024390243902439025,3,0.024390243902439025
"uncovered,",false,20,false,10,false,false,0.4878048780487805,false,false,false,false,false,41,true,false,true,0.024390243902439025,true,12,11,10.666666666666666,4,0.024390243902439025,4,0.024390243902439025
as,false,21,false,2,false,false,0.5121951219512195,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,13,10,10.866666666666667,5,0.024390243902439025,5,0.024390243902439025
the,false,22,false,3,false,false,0.5365853658536586,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,14,9,11.066666666666666,6,0.024390243902439025,6,0.024390243902439025
country,false,23,false,7,false,false,0.5609756097560976,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,15,8,11.266666666666667,7,0.024390243902439025,7,0.024390243902439025
mourned,false,24,false,7,false,false,0.5853658536585366,false,false,false,false,false,41,true,false,true,0.024390243902439025,true,16,7,11.6,8,0.024390243902439025,8,0.024390243902439025
the,false,25,false,3,false,false,0.6097560975609756,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,17,6,11.933333333333334,9,0.024390243902439025,9,0.024390243902439025
death,false,26,false,5,false,false,0.6341463414634146,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,18,5,12.266666666666667,10,0.024390243902439025,10,0.024390243902439025
at,false,27,false,2,false,false,0.6585365853658537,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,19,4,12.733333333333333,11,0.024390243902439025,11,0.024390243902439025
the,false,28,false,3,false,false,0.6829268292682927,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,20,3,13.2,12,0.024390243902439025,12,0.024390243902439025
age,false,29,false,3,false,false,0.7073170731707317,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,21,2,13.666666666666666,13,0.024390243902439025,13,0.024390243902439025
of,false,30,false,2,false,false,0.7317073170731707,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,22,1,14.266666666666667,14,0.024390243902439025,14,0.024390243902439025
40,true,31,true,2,false,false,0.7560975609756098,true,false,false,false,false,41,false,false,true,0.024390243902439025,true,23,0,14.866666666666667,15,0.024390243902439025,15,0.024390243902439025
of,false,32,false,2,false,false,0.7804878048780488,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,24,1,15.466666666666667,16,0.024390243902439025,16,0.024390243902439025
the,false,33,false,3,false,false,0.8048780487804879,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,25,2,16.066666666666666,17,0.024390243902439025,17,0.024390243902439025
woman,false,34,false,5,false,false,0.8292682926829268,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,26,3,16.666666666666668,18,0.024390243902439025,18,0.024390243902439025
known,false,35,false,5,false,false,0.8536585365853658,false,false,false,false,false,41,true,false,true,0.024390243902439025,true,27,4,17.4,19,0.024390243902439025,19,0.024390243902439025
as,false,36,false,2,false,false,0.8780487804878049,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,28,5,18.133333333333333,20,0.024390243902439025,20,0.024390243902439025
the,false,37,false,3,false,false,0.9024390243902439,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,29,6,18.866666666666667,21,0.024390243902439025,21,0.024390243902439025
queen,false,38,false,5,false,false,0.926829268292683,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,30,7,19.6,22,0.024390243902439025,22,0.024390243902439025
of,false,39,false,2,false,false,0.9512195121951219,false,false,false,false,false,41,false,false,true,0.024390243902439025,true,31,8,20.466666666666665,23,0.024390243902439025,23,0.024390243902439025
mathematics.,false,40,false,12,false,false,0.975609756097561,false,true,false,false,false,41,false,false,true,0.024390243902439025,true,32,9,21.333333333333332,24,0.024390243902439025,24,0.024390243902439025
*cDonald*%Trump,true,0,false,15,false,false,0,false,true,false,true,true,14,false,false,false,0.14285714285714285,false,7,-1,6.714285714285714,4.5,0.14285714285714285,4.5,0.14285714285714285
refuses,false,1,false,7,false,false,0.07142857142857142,false,false,false,false,false,14,true,false,false,0.14285714285714285,false,6.5,-1,6,4.5,0.14285714285714285,4.5,0.14285714285714285
to,false,2,false,2,false,false,0.14285714285714285,false,false,false,false,false,14,false,false,false,0.14285714285714285,false,6,-1,5.285714285714286,4.5,0.14285714285714285,4.5,0.14285714285714285
make,false,3,false,4,false,false,0.21428571428571427,false,false,false,false,false,14,true,false,false,0.14285714285714285,false,5.5,-1,4.571428571428571,4.5,0.14285714285714285,4.5,0.14285714285714285
state,false,4,false,5,false,false,0.2857142857142857,false,true,false,false,false,14,false,false,false,0.14285714285714285,false,5,-1,3.857142857142857,4.5,0.14285714285714285,4.5,0.14285714285714285
visit,false,5,false,5,false,false,0.35714285714285715,false,true,false,false,false,14,false,false,false,0.14285714285714285,false,4.5,-1,3.4285714285714284,4.5,0.14285714285714285,4.5,0.14285714285714285
to,false,6,false,2,false,false,0.42857142857142855,false,false,false,false,false,14,false,false,false,0.14285714285714285,false,4,-1,3.2857142857142856,4.5,0.14285714285714285,4.5,0.14285714285714285
UK,false,7,false,2,true,false,0.5,false,true,false,false,false,14,false,false,false,0.14285714285714285,false,3.5,-1,3.142857142857143,4.5,0.14285714285714285,4.5,0.14285714285714285
until,false,8,false,5,false,false,0.5714285714285714,false,false,false,false,false,14,false,false,false,0.14285714285714285,false,3.5,-1,3.2857142857142856,4.5,0.14285714285714285,4.5,0.14285714285714285
*cTheresa*%May,true,9,false,14,false,false,0.6428571428571429,false,true,false,true,true,14,false,false,false,0.14285714285714285,false,3.5,-1,3.4285714285714284,4.5,0.14285714285714285,4.5,0.14285714285714285
‘fixes,false,10,false,6,false,false,0.7142857142857143,false,true,false,false,false,14,false,false,false,0.14285714285714285,false,4,-1,3.857142857142857,5.5,0.14285714285714285,5.5,0.14285714285714285
warm,false,11,false,4,false,false,0.7857142857142857,false,false,false,false,false,14,false,false,false,0.14285714285714285,false,4.5,-1,4.571428571428571,6.5,0.14285714285714285,6.5,0.14285714285714285
UK,true,12,false,2,true,false,0.8571428571428571,false,true,false,false,false,14,false,false,false,0.14285714285714285,false,5,-1,5.285714285714286,7.5,0.14285714285714285,7.5,0.14285714285714285
welcome',false,13,false,8,false,false,0.9285714285714286,false,false,false,false,false,14,false,false,false,0.14285714285714285,false,6,-1,6.285714285714286,8.5,0.14285714285714285,8.5,0.14285714285714285
Manchester,true,0,false,10,true,false,0,false,true,false,false,false,17,false,false,false,0.11764705882352941,false,3,-1,7.333333333333333,-1,0,-1,0
mosque,false,1,false,6,false,false,0.058823529411764705,false,true,false,false,false,17,false,false,false,0.11764705882352941,false,3,-1,6.666666666666667,-1,0,-1,0
'seriously,false,2,false,10,false,false,0.11764705882352941,false,false,false,false,false,17,false,false,false,0.11764705882352941,false,3,-1,6.333333333333333,-1,0,-1,0
damaged',false,3,false,8,false,false,0.17647058823529413,false,false,false,false,false,17,true,false,false,0.11764705882352941,false,3,-1,6,-1,0,-1,0
in,false,4,false,2,false,false,0.23529411764705882,false,false,false,false,false,17,false,false,false,0.11764705882352941,false,3,-1,5.666666666666667,-1,0,-1,0
fire:,false,5,false,5,false,true,0.29411764705882354,false,true,false,false,false,17,false,false,false,0.11764705882352941,false,3,-1,5.333333333333333,-1,0,-1,0
A,false,6,false,1,true,false,0.35294117647058826,false,false,false,false,false,17,false,false,false,0.11764705882352941,false,3,-1,5.333333333333333,-1,0,-1,0
mosque,false,7,false,6,false,false,0.4117647058823529,false,true,false,false,false,17,false,false,false,0.11764705882352941,false,4,-1,5.333333333333333,-1,0,-1,0
has,false,8,false,3,false,false,0.47058823529411764,false,false,false,false,false,17,true,false,false,0.11764705882352941,false,5,-1,5.666666666666667,-1,0,-1,0
been,false,9,false,4,false,false,0.5294117647058824,false,false,false,false,false,17,true,false,false,0.11764705882352941,false,6,-1,6,-1,0,-1,0
severely,false,10,false,8,false,false,0.5882352941176471,false,false,false,false,false,17,false,false,false,0.11764705882352941,false,7,-1,6.333333333333333,-1,0,-1,0
damaged,false,11,false,7,false,false,0.6470588235294118,false,false,false,false,false,17,true,false,false,0.11764705882352941,false,8,-1,6.666666666666667,-1,0,-1,0
in,false,12,false,2,false,false,0.7058823529411765,false,false,false,false,false,17,false,false,false,0.11764705882352941,false,9,-1,7,-1,0,-1,0
a,false,13,false,1,false,false,0.7647058823529411,false,false,false,false,false,17,false,false,false,0.11764705882352941,false,10,-1,7.333333333333333,-1,0,-1,0
suspected,false,14,false,9,false,false,0.8235294117647058,false,false,false,false,false,17,true,false,false,0.11764705882352941,false,11,-1,7.666666666666667,-1,0,-1,0
arson,false,15,false,5,false,false,0.8823529411764706,false,true,false,false,false,17,false,false,false,0.11764705882352941,false,12,-1,8,-1,0,-1,0
attack.,false,16,false,7,false,false,0.9411764705882353,false,true,false,false,false,17,false,false,false,0.11764705882352941,false,13,-1,8.666666666666666,-1,0,-1,0
*cMacron,true,0,false,8,false,false,0,false,true,false,true,false,29,false,false,true,0.10344827586206896,false,13.25,-1,14.6,0,0.034482758620689655,-1,0
denounces,false,1,false,9,false,false,0.034482758620689655,false,false,false,false,false,29,true,false,true,0.10344827586206896,false,12.75,-1,13.8,1,0.034482758620689655,-1,0
his,false,2,false,3,false,false,0.06896551724137931,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,12.25,-1,13,2,0.034482758620689655,-1,0
country's,false,3,false,9,false,false,0.10344827586206896,false,true,false,false,false,29,false,false,true,0.10344827586206896,false,11.75,-1,12.2,3,0.034482758620689655,-1,0
collaboration,false,4,false,13,false,false,0.13793103448275862,false,true,false,false,false,29,false,false,true,0.10344827586206896,false,11.25,-1,11.6,4,0.034482758620689655,-1,0
in,false,5,false,2,false,false,0.1724137931034483,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,10.75,-1,11.2,5,0.034482758620689655,-1,0
the,false,6,false,3,false,false,0.20689655172413793,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,10.25,-1,10.8,6,0.034482758620689655,-1,0
"Holocaust,",true,7,false,10,true,false,0.2413793103448276,false,true,false,false,false,29,false,false,true,0.10344827586206896,false,9.75,-1,10.4,7,0.034482758620689655,-1,0
and,false,8,false,3,false,false,0.27586206896551724,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,9.75,-1,10.2,8,0.034482758620689655,-1,0
lashed,false,9,false,6,false,false,0.3103448275862069,false,false,false,false,false,29,true,false,true,0.10344827586206896,false,9.75,-1,10,9,0.034482758620689655,-1,0
out,false,10,false,3,false,false,0.3448275862068966,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,9.75,-1,9.8,10,0.034482758620689655,-1,0
at,false,11,false,2,false,false,0.3793103448275862,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,9.75,-1,9.6,11,0.034482758620689655,-1,0
right-wing,false,12,false,10,false,false,0.41379310344827586,false,false,true,false,false,29,false,false,true,0.10344827586206896,false,9.75,-1,9.4,12,0.034482758620689655,-1,0
nationalists,false,13,false,12,false,false,0.4482758620689655,false,true,false,false,false,29,false,false,true,0.10344827586206896,false,9.75,-1,9.2,13,0.034482758620689655,-1,0
who,false,14,false,3,false,false,0.4827586206896552,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,9.75,-1,9.2,14,0.034482758620689655,-1,0
still,false,15,false,5,false,false,0.5172413793103449,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,9.75,-1,9.2,15,0.034482758620689655,-1,0
downplay,false,16,false,8,false,false,0.5517241379310345,false,false,false,false,false,29,true,false,true,0.10344827586206896,false,9.75,-1,9.2,16,0.034482758620689655,-1,0
the,false,17,false,3,false,false,0.5862068965517241,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,9.75,-1,9.2,17,0.034482758620689655,-1,0
French,true,18,false,6,true,false,0.6206896551724138,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,9.75,-1,9.2,18,0.034482758620689655,-1,0
role,false,19,false,4,false,false,0.6551724137931034,false,true,false,false,false,29,false,false,true,0.10344827586206896,false,10.25,-1,9.2,19,0.034482758620689655,-1,0
in,false,20,false,2,false,false,0.6896551724137931,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,10.75,-1,9.4,20,0.034482758620689655,-1,0
the,false,21,false,3,false,false,0.7241379310344828,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,11.25,-1,9.6,21,0.034482758620689655,-1,0
deaths,false,22,false,6,false,false,0.7586206896551724,false,true,false,false,false,29,false,false,true,0.10344827586206896,false,11.75,-1,9.8,22,0.034482758620689655,-1,0
of,false,23,false,2,false,false,0.7931034482758621,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,12.25,-1,10.2,23,0.034482758620689655,-1,0
tens,false,24,false,4,false,false,0.8275862068965517,false,true,false,false,false,29,false,false,true,0.10344827586206896,false,12.75,-1,10.6,24,0.034482758620689655,-1,0
of,false,25,false,2,false,false,0.8620689655172413,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,13.25,-1,11.2,25,0.034482758620689655,-1,0
thousands,false,26,false,9,false,false,0.896551724137931,false,true,false,false,false,29,false,false,true,0.10344827586206896,false,13.75,-1,11.8,26,0.034482758620689655,-1,0
of,false,27,false,2,false,false,0.9310344827586207,false,false,false,false,false,29,false,false,true,0.10344827586206896,false,14.25,-1,12.6,27,0.034482758620689655,-1,0
Jews.,false,28,false,5,true,false,0.9655172413793104,false,true,false,false,false,29,false,false,true,0.10344827586206896,false,14.75,-1,13.4,28,0.034482758620689655,-1,0
"ISIS,",true,0,false,5,true,false,0,false,true,false,false,false,15,false,false,true,0.8,false,6.846153846153846,-1,6,9,0.06666666666666667,9,0.06666666666666667
"Al-Nusra,",false,1,false,9,true,false,0.06666666666666667,false,true,true,false,false,15,false,false,true,0.8,false,6,-1,5.25,8,0.06666666666666667,8,0.06666666666666667
Al-Qaeda,false,2,false,8,true,false,0.13333333333333333,false,true,true,false,false,15,false,false,true,0.8,false,5.3076923076923075,-1,4.75,7,0.06666666666666667,7,0.06666666666666667
Get,false,3,false,3,true,false,0.2,false,false,false,false,false,15,true,false,true,0.8,false,4.769230769230769,-1,4.5,6,0.06666666666666667,6,0.06666666666666667
Their,false,4,false,5,true,false,0.26666666666666666,false,false,false,false,false,15,false,false,true,0.8,false,4.384615384615385,-1,4.25,5,0.06666666666666667,5,0.06666666666666667
Money,false,5,false,5,true,false,0.3333333333333333,false,true,false,false,false,15,false,false,true,0.8,false,4.153846153846154,-1,4,4,0.06666666666666667,4,0.06666666666666667
and,false,6,false,3,false,false,0.4,false,false,false,false,false,15,false,false,true,0.8,false,4.076923076923077,-1,4,3,0.06666666666666667,3,0.06666666666666667
Ideology,false,7,false,8,true,false,0.4666666666666667,false,true,false,false,false,15,false,false,true,0.8,false,4,-1,4,2,0.06666666666666667,2,0.06666666666666667
From,false,8,false,4,true,false,0.5333333333333333,false,false,false,false,false,15,false,false,true,0.8,false,4.076923076923077,-1,4.25,1,0.06666666666666667,1,0.06666666666666667
*cSaudi*%Arabia,true,9,false,15,false,false,0.6,false,true,false,true,true,15,false,false,true,0.8,false,4.3076923076923075,-1,4.5,0,0.06666666666666667,0,0.06666666666666667
and,false,10,false,3,false,false,0.6666666666666666,false,false,false,false,false,15,false,false,true,0.8,false,4.6923076923076925,-1,5,1,0.06666666666666667,1,0.06666666666666667
UAE:,false,11,false,4,true,true,0.7333333333333333,false,true,false,false,false,15,false,false,true,0.8,false,5.076923076923077,-1,5.5,2,0.06666666666666667,2,0.06666666666666667
Iranian,true,12,false,7,true,false,0.8,false,false,false,false,false,15,false,false,true,0.8,false,5.615384615384615,-1,6.25,3,0.06666666666666667,3,0.06666666666666667
FM,false,13,false,2,true,false,0.8666666666666667,false,true,false,false,false,15,false,false,true,0.8,false,6.3076923076923075,-1,7,4,0.06666666666666667,4,0.06666666666666667
Says,false,14,false,4,true,false,0.9333333333333333,false,false,false,false,false,15,true,false,true,0.8,false,7.153846153846154,-1,8,5,0.06666666666666667,5,0.06666666666666667
Australian,true,0,false,10,true,false,0,false,false,false,false,false,14,false,false,false,0.14285714285714285,true,3.5,12,3.75,-1,0,-1,0
woman,false,1,false,5,false,false,0.07142857142857142,false,true,false,false,false,14,false,false,false,0.14285714285714285,true,3.5,11,2.75,-1,0,-1,0
shot,false,2,false,4,false,false,0.14285714285714285,false,true,false,false,false,14,false,false,false,0.14285714285714285,true,3.5,10,2.25,-1,0,-1,0
dead,false,3,false,4,false,false,0.21428571428571427,false,false,false,false,false,14,false,false,false,0.14285714285714285,true,3.5,9,2.25,-1,0,-1,0
by,false,4,false,2,false,false,0.2857142857142857,false,false,false,false,false,14,false,false,false,0.14285714285714285,true,3.5,8,2.25,-1,0,-1,0
police,false,5,false,6,false,false,0.35714285714285715,false,true,false,false,false,14,false,false,false,0.14285714285714285,true,3.5,7,2.25,-1,0,-1,0
in,false,6,false,2,false,false,0.42857142857142855,false,false,false,false,false,14,false,false,false,0.14285714285714285,true,3.5,6,2.75,-1,0,-1,0
Minneapolis,true,7,false,11,true,false,0.5,false,true,false,false,false,14,false,false,false,0.14285714285714285,true,3.5,5,3.25,-1,0,-1,0
after,false,8,false,5,false,false,0.5714285714285714,false,false,false,false,false,14,false,false,false,0.14285714285714285,true,4.5,4,4.25,-1,0,-1,0
responding,false,9,false,10,false,false,0.6428571428571429,false,false,false,false,false,14,true,false,false,0.14285714285714285,true,5.5,3,5.25,-1,0,-1,0
to,false,10,false,2,false,false,0.7142857142857143,false,false,false,false,false,14,false,false,false,0.14285714285714285,true,6.5,2,6.25,-1,0,-1,0
her,false,11,false,3,false,false,0.7857142857142857,false,false,false,false,false,14,false,false,false,0.14285714285714285,true,7.5,1,7.25,-1,0,-1,0
911,false,12,true,3,false,false,0.8571428571428571,true,false,false,false,false,14,false,false,false,0.14285714285714285,true,8.5,0,8.25,-1,0,-1,0
call,false,13,false,4,false,false,0.9285714285714286,false,false,false,false,false,14,true,false,false,0.14285714285714285,true,9.5,1,9.25,-1,0,-1,0
UK,true,0,false,2,true,false,0,false,true,false,false,false,9,false,false,false,0.1111111111111111,true,0,8,2.8333333333333335,-1,0,-1,0
plans,false,1,false,5,false,false,0.1111111111111111,false,true,false,false,false,9,false,false,false,0.1111111111111111,true,1,7,2.1666666666666665,-1,0,-1,0
age,false,2,false,3,false,false,0.2222222222222222,false,true,false,false,false,9,false,false,false,0.1111111111111111,true,2,6,1.8333333333333333,-1,0,-1,0
verification,false,3,false,12,false,false,0.3333333333333333,false,true,false,false,false,9,false,false,false,0.1111111111111111,true,3,5,1.8333333333333333,-1,0,-1,0
for,false,4,false,3,false,false,0.4444444444444444,false,false,false,false,false,9,false,false,false,0.1111111111111111,true,4,4,2.1666666666666665,-1,0,-1,0
porn,true,5,false,4,false,false,0.5555555555555556,false,true,false,false,false,9,false,false,false,0.1111111111111111,true,5,3,2.5,-1,0,-1,0
websites,false,6,false,8,false,false,0.6666666666666666,false,true,false,false,false,9,false,false,false,0.1111111111111111,true,6,2,3.1666666666666665,-1,0,-1,0
from,false,7,false,4,false,false,0.7777777777777778,false,false,false,false,false,9,false,false,false,0.1111111111111111,true,7,1,4.166666666666667,-1,0,-1,0
2018,false,8,true,4,false,false,0.8888888888888888,true,false,false,false,false,9,false,false,false,0.1111111111111111,true,8,0,5.166666666666667,-1,0,-1,0
Women,false,0,false,5,true,false,0,false,true,false,false,false,14,false,false,true,0.14285714285714285,true,1.5,13,5.333333333333333,-1,0,-1,0
who,false,1,false,3,false,false,0.07142857142857142,false,false,false,false,false,14,false,false,true,0.14285714285714285,true,1.5,12,4.666666666666667,-1,0,-1,0
escaped,false,2,false,7,false,false,0.14285714285714285,false,false,false,false,false,14,true,false,true,0.14285714285714285,true,1.5,11,4,-1,0,-1,0
ISIS,true,3,false,4,true,false,0.21428571428571427,false,true,false,false,false,14,false,false,true,0.14285714285714285,true,1.5,10,3.3333333333333335,-1,0,-1,0
narrate,false,4,false,7,false,false,0.2857142857142857,false,true,false,false,false,14,false,false,true,0.14285714285714285,true,2.5,9,3,-1,0,-1,0
heart-wrenching,false,5,false,15,false,false,0.35714285714285715,false,false,true,false,false,14,false,false,true,0.14285714285714285,true,3.5,8,3,-1,0,-1,0
"stories,",false,6,false,8,false,false,0.42857142857142855,false,true,false,false,false,14,false,false,true,0.14285714285714285,true,4.5,7,3,-1,0,-1,0
say,false,7,false,3,false,false,0.5,false,false,false,false,false,14,true,false,true,0.14285714285714285,true,5.5,6,3.3333333333333335,-1,0,-1,0
virgin,false,8,false,6,false,false,0.5714285714285714,false,false,false,false,false,14,false,false,true,0.14285714285714285,true,6.5,5,3.6666666666666665,-1,0,-1,0
sex,false,9,false,3,false,false,0.6428571428571429,false,true,false,false,false,14,false,false,true,0.14285714285714285,true,7.5,4,4,-1,0,-1,0
slaves,false,10,false,6,false,false,0.7142857142857143,false,true,false,false,false,14,false,false,true,0.14285714285714285,true,8.5,3,4.666666666666667,-1,0,-1,0
sold,false,11,false,4,false,false,0.7857142857142857,false,false,false,false,false,14,true,false,true,0.14285714285714285,true,9.5,2,5.666666666666667,-1,0,-1,0
for,false,12,false,3,false,false,0.8571428571428571,false,false,false,false,false,14,false,false,true,0.14285714285714285,true,10.5,1,6.666666666666667,-1,0,-1,0
"$30,000",false,13,true,7,false,false,0.9285714285714286,false,false,false,false,false,14,false,false,true,0.14285714285714285,true,11.5,0,7.666666666666667,-1,0,-1,0
"25,000",false,0,true,6,false,false,0,true,false,false,false,false,8,false,false,false,0.25,true,3,0,4.2,-1,0,-1,0
ISIS,true,1,false,4,true,false,0.125,false,true,false,false,false,8,false,false,false,0.25,true,2,1,3.2,-1,0,-1,0
militants,false,2,false,9,false,false,0.25,false,true,false,false,false,8,false,false,false,0.25,true,2,2,2.6,-1,0,-1,0
killed,false,3,false,6,false,false,0.375,false,false,false,false,false,8,true,false,false,0.25,true,2,3,2.4,-1,0,-1,0
in,false,4,false,2,false,false,0.5,false,false,false,false,false,8,false,false,false,0.25,true,2,4,2.2,-1,0,-1,0
Mosul,true,5,false,5,true,false,0.625,false,true,false,false,false,8,false,false,false,0.25,true,2,5,2,-1,0,-1,0
liberation,false,6,false,10,false,false,0.75,false,true,false,false,false,8,false,false,false,0.25,true,3,6,2.2,-1,0,-1,0
operations,false,7,false,10,false,false,0.875,false,true,false,false,false,8,false,false,false,0.25,true,4,7,2.8,-1,0,-1,0
U.S.,false,0,false,4,true,false,0,false,true,false,false,false,17,false,false,false,0.29411764705882354,true,4.714285714285714,15,6.444444444444445,4,0.11764705882352941,4,0.11764705882352941
President,false,1,false,9,true,false,0.058823529411764705,false,true,false,false,false,17,false,false,false,0.29411764705882354,true,4,14,5.666666666666667,3,0.11764705882352941,3,0.11764705882352941
*cDonald*%Trump,false,2,false,15,false,false,0.11764705882352941,false,true,false,true,true,17,false,false,false,0.29411764705882354,true,3.5714285714285716,13,5.111111111111111,2,0.11764705882352941,2,0.11764705882352941
and,false,3,false,3,false,false,0.17647058823529413,false,false,false,false,false,17,false,false,false,0.29411764705882354,true,3.4285714285714284,12,4.777777777777778,2,0.11764705882352941,2,0.11764705882352941
Russian,false,4,false,7,true,false,0.23529411764705882,false,true,false,false,false,17,false,false,false,0.29411764705882354,true,3.2857142857142856,11,4.444444444444445,2,0.11764705882352941,2,0.11764705882352941
President,false,5,false,9,true,false,0.29411764705882354,false,true,false,false,false,17,false,false,false,0.29411764705882354,true,3.4285714285714284,10,4.333333333333333,2,0.11764705882352941,2,0.11764705882352941
*cVladimir*%Putin,false,6,false,17,false,false,0.35294117647058826,false,true,false,true,true,17,false,false,false,0.29411764705882354,true,3.857142857142857,9,4.444444444444445,2,0.11764705882352941,2,0.11764705882352941
held,false,7,false,4,false,false,0.4117647058823529,false,false,false,false,false,17,true,false,false,0.29411764705882354,true,4.571428571428571,8,4.777777777777778,3,0.11764705882352941,3,0.11764705882352941
a,false,8,false,1,false,false,0.47058823529411764,false,false,false,false,false,17,false,false,false,0.29411764705882354,true,5.285714285714286,7,5.111111111111111,4,0.11764705882352941,4,0.11764705882352941
"second,",false,9,false,7,false,false,0.5294117647058824,false,true,false,false,false,17,false,false,false,0.29411764705882354,true,6,6,5.444444444444445,5,0.11764705882352941,5,0.11764705882352941
previously,false,10,false,10,false,false,0.5882352941176471,false,false,false,false,false,17,false,false,false,0.29411764705882354,true,6.714285714285714,5,6,6,0.11764705882352941,6,0.11764705882352941
undisclosed,false,11,false,11,false,false,0.6470588235294118,false,false,false,false,false,17,false,false,false,0.29411764705882354,true,7.428571428571429,4,6.555555555555555,7,0.11764705882352941,7,0.11764705882352941
meeting,false,12,false,7,false,false,0.7058823529411765,false,false,false,false,false,17,true,false,false,0.29411764705882354,true,8.142857142857142,3,7.111111111111111,8,0.11764705882352941,8,0.11764705882352941
at,false,13,false,2,false,false,0.7647058823529411,false,false,false,false,false,17,false,false,false,0.29411764705882354,true,8.857142857142858,2,7.666666666666667,9,0.11764705882352941,9,0.11764705882352941
the,false,14,false,3,false,false,0.8235294117647058,false,false,false,false,false,17,false,false,false,0.29411764705882354,true,9.571428571428571,1,8.222222222222221,10,0.11764705882352941,10,0.11764705882352941
G20,true,15,true,3,true,false,0.8823529411764706,false,true,false,false,false,17,false,false,false,0.29411764705882354,true,10.285714285714286,0,8.777777777777779,11,0.11764705882352941,11,0.11764705882352941
